OG	Median OG length (bp)	Proportion contexts near scaffold edge	Number of genomes with OG	Number of instances	Context variability score	Context variability score - complete contexts	Context entropy score	Context entropy score - complete contexts	Number of distinct neighbor OGs	Number of distinct OGs from complete contexts	Avg. number of distinct neighbor OGs	Avg. number of distinct neighbor OGs from complete contexts	description 	cog
OG0002675	456	0	11	12	0.24	0.24	4	4	81	81	19.25	19.25	Domain of unknown function (DUF5085)	S
OG0002720	591	0.08	11	12	0.27	0.27	4	4.03	67	67	18.33	18.33	Alkylmercury lyase	S
OG0002894	909	0.11	9	9	0.21	0.22	4	4.03	85	83	17.89	17.89	"CRISPR-associated RAMP protein, Csm4 family"	L
OG0003001	372	0.12	8	8	0.28	0.28	4	4.04	73	73	20.25	20.25	-	-
OG0003141	1605	0.14	7	7	0.28	0.29	4	4.01	70	68	19.71	19.71	ATPases associated with a variety of cellular activities	V
OG0003344	801	0	5	5	0.29	0.29	4	4	64	64	18.8	18.8	Abortive infection C-terminus	S
OG0003358	573	0	5	5	0.3	0.3	4	4	67	67	20.2	20.2	-	-
OG0003488	774	0	5	5	0.29	0.29	4	4	61	61	17.6	17.6	Catalyzes the reduction of 1-pyrroline-5-carboxylate (PCA) to L-proline	E
OG0003705	1071	0	4	4	0.32	0.32	4	4	60	60	19.25	19.25	#N/A	#N/A
OG0003865	285	0.33	3	3	0.4	0.49	4	3.85	58	48	23.33	23.33	#N/A	#N/A
OG0003894	357	0.33	3	3	0.35	0.44	4	3.8	56	45	19.67	19.67	#N/A	#N/A
OG0003939	591	0	3	3	0.35	0.35	4	4	56	56	19.67	19.67	"Transcriptional regulator, AbiEi antitoxin"	K
OG0003965	243	0	3	3	0.41	0.41	4	4	59	59	24.33	24.33	#N/A	#N/A
OG0004038	627	0	2	3	0.62	0.62	4	4	61	61	38	38	HNH endonuclease	L
OG0000848	864	0.01	77	77	0.16	0.16	4.01	4.01	188	188	30.92	30.92	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	P
OG0002539	414	0.07	14	15	0.28	0.28	4.01	4.02	96	95	27	27	"Bacteriophage HK97-gp10, putative tail-component"	S
OG0002759	387	0.09	7	11	0.23	0.24	4.01	4.02	99	97	23.18	23.18	#N/A	#N/A
OG0002931	633	0.33	8	9	0.22	0.32	4.01	3.69	76	52	16.56	16.56	-	-
OG0002969	1281	0	8	8	0.3	0.3	4.01	4.01	77	77	22.88	22.88	DNA-sulfur modification-associated	S
OG0003029	1149	0	7	7	0.3	0.3	4.01	4.01	70	70	21.14	21.14	His Kinase A (phosphoacceptor) domain	T
OG0003064	192	0	7	7	0.4	0.4	4.01	4.01	75	75	30	30	-	-
OG0003120	273	0	7	7	0.26	0.26	4.01	4.01	71	71	18.43	18.43	#N/A	#N/A
OG0003148	750	0	7	7	0.25	0.25	4.01	4.01	73	73	18.14	18.14	KDGP aldolase	S
OG0003206	1443	0	6	6	0.46	0.46	4.01	4.01	68	68	31.33	31.33	DNA polymerase alpha chain like domain	L
OG0003292	657	0.33	6	6	0.28	0.39	4.01	3.75	66	48	18.67	18.67	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	T
OG0003435	150	0.2	5	5	0.28	0.29	4.01	3.98	64	60	17.6	17.6	-	-
OG0003452	495	0	5	5	0.35	0.35	4.01	4.01	66	66	23.2	23.2	#N/A	#N/A
OG0003457	162	0	5	5	0.41	0.41	4.01	4.01	63	63	25.8	25.8	Helix-turn-helix domain	S
OG0003596	513	0.25	4	4	0.31	0.32	4.01	4.04	58	57	18.25	18.25	#N/A	#N/A
OG0003703	225	0.25	4	4	0.35	0.45	4.01	3.78	63	48	21.75	21.75	#N/A	#N/A
OG0003810	384	0	3	3	0.4	0.4	4.01	4.01	58	58	23.33	23.33	Single-stranded DNA-binding protein	L
OG0003822	153	0	3	3	0.33	0.33	4.01	4.01	55	55	18.33	18.33	#N/A	#N/A
OG0003897	642	0	3	3	0.37	0.37	4.01	4.01	57	57	21.33	21.33	#N/A	#N/A
OG0000451	930	0.01	76	80	0.14	0.14	4.02	4.01	158	157	21.61	21.61	Belongs to the bacterial solute-binding protein 9 family	P
OG0000484	1035	0.06	76	79	0.08	0.09	4.02	4.04	232	229	19.49	19.49	Catalyzes the decarboxylation of four acetate groups of uroporphyrinogen-III to yield coproporphyrinogen-III	H
OG0000725	1356	0.1	77	78	0.09	0.1	4.02	4	209	198	19.62	19.62	Isochorismate synthase	HQ
OG0000849	807	0.01	77	77	0.15	0.15	4.02	4.02	199	199	29.17	29.17	Transmembrane (T) component of an energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	P
OG0001557	591	0.03	72	72	0.12	0.12	4.02	4.03	176	175	21.11	21.11	lactoylglutathione lyase activity	E
OG0001746	1281	0.03	58	58	0.18	0.18	4.02	4.02	107	105	18.83	18.83	Belongs to the HMG-CoA reductase family	C
OG0001788	1224	0.22	42	54	0.06	0.07	4.02	3.92	203	167	11.5	11.5	Part of the accessory SecA2 SecY2 system specifically required for export of	U
OG0001793	318	0.02	51	54	0.16	0.16	4.02	4.03	120	120	19.35	19.35	-	-
OG0002893	426	0.11	9	9	0.21	0.22	4.02	4.05	86	84	18.22	18.22	Csm2 Type III-A	L
OG0003144	999	0.43	6	7	0.26	0.36	4.02	3.75	67	48	17.14	17.14	His Kinase A (phosphoacceptor) domain	T
OG0003283	255	0.33	6	6	0.25	0.3	4.02	3.94	69	57	17.17	17.17	-	-
OG0003295	1197	0.17	6	6	0.28	0.32	4.02	3.89	63	55	17.5	17.5	-	-
OG0003414	735	0	4	5	0.28	0.28	4.02	4.02	62	62	17.4	17.4	restriction endonuclease	L
OG0003454	219	0	4	5	0.34	0.34	4.02	4.02	67	67	22.6	22.6	#N/A	#N/A
OG0003552	879	0	4	4	0.46	0.46	4.02	4.02	63	63	28.75	28.75	Domain of unknown function (DUF1963)	S
OG0003628	138	0	3	4	0.39	0.39	4.02	4.02	63	63	24.75	24.75	#N/A	#N/A
OG0003869	249	0	3	3	0.34	0.34	4.02	4.02	56	56	19	19	#N/A	#N/A
OG0003909	285	0	3	3	0.49	0.49	4.02	4.02	61	61	30	30	#N/A	#N/A
OG0003928	147	0	3	3	0.51	0.51	4.02	4.02	61	61	31.33	31.33	#N/A	#N/A
OG0003963	177	0	3	3	0.36	0.36	4.02	4.02	57	57	20.67	20.67	#N/A	#N/A
OG0004679	249	0	2	2	0.72	0.72	4.02	4.02	59	59	42.5	42.5	#N/A	#N/A
OG0000377	1614	0.07	77	81	0.09	0.09	4.03	4.06	220	219	19.53	19.53	"Involved in bacillithiol (BSH) biosynthesis. May catalyze the last step of the pathway, the addition of cysteine to glucosamine malate (GlcN-Mal) to generate BSH"	S
OG0000469	804	0.01	77	79	0.13	0.13	4.03	4.03	205	205	27.63	27.63	"Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs"	J
OG0001349	831	0.06	77	77	0.12	0.12	4.03	4.02	184	182	21.66	21.66	Phosphomethylpyrimidine kinase	H
OG0001616	861	0.01	69	69	0.12	0.12	4.03	4.03	173	172	21.28	21.28	-	-
OG0002035	465	0.08	33	36	0.16	0.2	4.03	3.88	105	85	16.61	16.61	Protein of unknown function (DUF1307)	S
OG0002344	1198.5	0.15	18	20	0.19	0.21	4.03	4	94	88	18.1	18.1	#N/A	#N/A
OG0002443	351	0	15	18	0.26	0.26	4.03	4.03	98	98	25.72	25.72	-	-
OG0002466	150	0	17	17	0.15	0.15	4.03	4.03	91	91	13.59	13.59	-	-
OG0002497	1110	0	16	16	0.19	0.19	4.03	4.03	99	99	18.69	18.69	NAD dependent epimerase/dehydratase family	GM
OG0002610	873	0	13	14	0.2	0.2	4.03	4.03	83	83	16.79	16.79	#N/A	#N/A
OG0002635	729	0.08	13	13	0.2	0.21	4.03	3.99	85	84	17.23	17.23	Sortase family	S
OG0003019	1101	0.12	7	8	0.25	0.29	4.03	3.89	78	66	19.12	19.12	amidohydrolase	S
OG0003115	903	0	4	7	0.27	0.27	4.03	4.03	66	66	17.57	17.57	Mechanosensitive ion channel	M
OG0003123	1500	0.14	7	7	0.26	0.3	4.03	3.91	70	60	18	18	Sodium:solute symporter family	E
OG0003273	660	0	6	6	0.25	0.25	4.03	4.03	67	67	16.67	16.67	SdpI/YhfL protein family	S
OG0003309	708	0	6	6	0.29	0.29	4.03	4.03	65	65	18.83	18.83	"Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Plays a role in cell protection against oxidative stress by detoxifying peroxides"	O
OG0003719	366	0	3	4	0.36	0.36	4.03	4.03	62	62	22.5	22.5	#N/A	#N/A
OG0004146	207	0	2	2	0.56	0.56	4.03	4.03	58	58	32.5	32.5	#N/A	#N/A
OG0004266	178.5	0	2	2	0.59	0.59	4.03	4.03	59	59	35	35	#N/A	#N/A
OG0004531	268.5	0	2	2	0.58	0.58	4.03	4.03	59	59	34.5	34.5	#N/A	#N/A
OG0000319	1368	0.04	77	84	0.12	0.12	4.04	4.04	189	187	22.05	22.05	Belongs to the aspartokinase family	E
OG0000850	438	0.01	77	77	0.13	0.13	4.04	4.04	207	207	26	26	"This protein is one of the early assembly proteins of the 50S ribosomal subunit, although it is not seen to bind rRNA by itself. It is important during the early stages of 50S assembly"	J
OG0001481	447	0.08	75	75	0.08	0.08	4.04	4.07	224	223	18.53	18.53	N-acetyltransferase	K
OG0002056	390	0.15	33	34	0.18	0.2	4.04	3.98	133	117	23.47	23.47	-	-
OG0002455	546	0.06	15	17	0.26	0.26	4.04	4.04	80	79	20.71	20.71	Belongs to the dCTP deaminase family	F
OG0002538	336	0.07	14	15	0.28	0.29	4.04	4.05	98	97	27.87	27.87	-	-
OG0002815	645	0.1	9	10	0.21	0.21	4.04	4.06	89	87	18.5	18.5	RAMP superfamily	L
OG0002862	519	0	9	10	0.24	0.24	4.04	4.04	71	71	16.8	16.8	#N/A	#N/A
OG0002970	390	0.12	8	8	0.27	0.27	4.04	4.04	71	71	19.5	19.5	-	-
OG0003011	1665	0.12	8	8	0.24	0.24	4.04	4.09	81	81	19.5	19.5	Rhodanese Homology Domain	P
OG0003149	1107	0	7	7	0.25	0.25	4.04	4.04	75	75	18.43	18.43	L-seryl-tRNA selenium transferase	E
OG0003440	2976	0	5	5	0.25	0.25	4.04	4.04	64	64	16	16	RNA polymerase activity	K
OG0003521	855	0	5	5	0.27	0.27	4.04	4.04	61	61	16.6	16.6	Arginase family	E
OG0003840	1221	0	3	3	0.37	0.37	4.04	4.04	60	60	22.33	22.33	-	-
OG0003911	1191	0	3	3	0.33	0.33	4.04	4.04	57	57	19	19	Belongs to the monovalent cation proton antiporter 2 (CPA2) transporter (TC 2.A.37) family	P
OG0004025	750	0	3	3	0.37	0.37	4.04	4.04	59	59	22	22	Adenylate and Guanylate cyclase catalytic domain	T
OG0000148	972	0.05	59	124	0.11	0.11	4.05	4.05	183	182	19.41	19.41	Bacterial protein of unknown function (DUF871)	S
OG0000239	1485	0.07	77	95	0.08	0.08	4.05	4.06	244	240	19.21	19.21	invertase	G
OG0000265	999	0.03	77	91	0.11	0.12	4.05	4.02	177	176	20.25	20.25	COG0463 Glycosyltransferases involved in cell wall biogenesis	M
OG0000452	1299	0.06	77	80	0.14	0.14	4.05	4.04	151	150	20.39	20.39	Metal dependent phosphohydrolases with conserved 'HD' motif.	S
OG0000851	393	0.01	77	77	0.12	0.12	4.05	4.05	210	210	25.39	25.39	Belongs to the universal ribosomal protein uS9 family	J
OG0001344	342	0.05	77	77	0.12	0.12	4.05	4.05	168	167	19.4	19.4	Belongs to the UPF0741 family	S
OG0001775	885	0.22	42	55	0.06	0.07	4.05	3.98	195	165	11.95	11.95	Accessory Sec secretory system ASP3	S
OG0002707	318	0	12	12	0.21	0.21	4.05	4.05	83	83	17.33	17.33	YCII-related domain	S
OG0003412	1050	0.2	5	5	0.24	0.24	4.05	4.03	60	59	14.4	14.4	Specifically methylates position 8 of adenine 2503 in 23S rRNA. Confers resistance to some classes of antibiotics	J
OG0003424	843	0	4	5	0.31	0.31	4.05	4.05	68	68	21	21	TIR domain	S
OG0003447	213	0	5	5	0.39	0.39	4.05	4.05	69	69	27	27	-	-
OG0003841	450	0	3	3	0.37	0.37	4.05	4.05	61	61	22.67	22.67	-	-
OG0003877	642	0	3	3	0.34	0.34	4.05	4.05	58	58	20	20	#N/A	#N/A
OG0004119	156	0	2	2	0.66	0.66	4.05	4.05	61	61	40	40	#N/A	#N/A
OG0000233	1245	0.03	77	96	0.09	0.09	4.06	4.06	184	182	17.28	17.28	Belongs to the Glu Leu Phe Val dehydrogenases family	E
OG0000363	537	0.05	76	81	0.09	0.09	4.06	4.07	202	200	17.47	17.47	Protein conserved in bacteria	S
OG0000556	1479	0.05	77	79	0.11	0.11	4.06	4.06	199	198	21.99	21.99	amino acid	E
OG0002418	2490	0.06	18	18	0.17	0.17	4.06	4.06	110	109	18.61	18.61	MMPL family	S
OG0002769	210	0.09	11	11	0.26	0.26	4.06	4.05	81	80	20.91	20.91	#N/A	#N/A
OG0002798	474	0	10	10	0.24	0.24	4.06	4.06	74	74	17.5	17.5	-	-
OG0002919	315	0	9	9	0.32	0.32	4.06	4.06	77	77	25	25	Helix-turn-helix domain	L
OG0003021	954	0.12	8	8	0.24	0.29	4.06	3.88	70	57	16.62	16.62	Belongs to the bacterial solute-binding protein 9 family	P
OG0003164	573	0.17	6	6	0.25	0.27	4.06	4.05	69	66	17.5	17.5	-	-
OG0003167	1128	0	6	6	0.28	0.28	4.06	4.06	66	66	18.33	18.33	Peptidase dimerisation domain	E
OG0003168	885	0	6	6	0.28	0.28	4.06	4.06	66	66	18.17	18.17	Deacylase	S
OG0003377	795	0	5	5	0.4	0.4	4.06	4.06	67	67	26.8	26.8	Phosphotransferase enzyme family	J
OG0003436	963	0.2	5	5	0.27	0.29	4.06	4.01	67	62	18	18	Phosphotransferase enzyme family	S
OG0003437	879	0.2	5	5	0.27	0.29	4.06	4.01	67	62	18	18	-	-
OG0003474	1167	0	5	5	0.28	0.28	4.06	4.06	66	66	18.6	18.6	SIR2-like domain	S
OG0003619	183	0.25	4	4	0.3	0.42	4.06	3.73	61	44	18.5	18.5	#N/A	#N/A
OG0004568	213	0	1	2	0.5	0.5	4.06	4.06	58	58	29	29	response regulator	K
OG0000357	1407	0.1	76	81	0.08	0.09	4.07	4.03	215	194	18.14	18.14	anthranilate synthase component I	EH
OG0000574	1383	0.56	77	79	0.08	0.11	4.07	3.87	191	127	14.34	14.34	"Exhibits a very high intrinsic GTPase hydrolysis rate. Involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA- cmnm(5)s(2)U34"	J
OG0001426	780	0.07	76	76	0.09	0.1	4.07	4.08	227	222	21.53	21.53	Prolyl oligopeptidase family	E
OG0001626	543	0.04	65	68	0.12	0.12	4.07	4.07	165	163	20.18	20.18	NADPH-dependent FMN reductase	S
OG0001892	495	0	8	46	0.19	0.19	4.07	4.07	99	99	18.48	18.48	"Protein of unknown function, DUF600"	S
OG0002095	1197	0	30	32	0.17	0.17	4.07	4.07	103	103	17.84	17.84	Protein of unknown function (DUF819)	S
OG0002903	1005	0	8	9	0.29	0.29	4.07	4.07	76	76	22	22	-	-
OG0003081	1629	0	6	7	0.26	0.26	4.07	4.07	67	67	17.29	17.29	-	-
OG0003509	750	0.2	5	5	0.33	0.35	4.07	4.01	65	62	21.6	21.6	Xylose isomerase domain protein TIM barrel	G
OG0003543	3231	0	4	4	0.26	0.26	4.07	4.07	60	60	15.75	15.75	helicase superfamily c-terminal domain	L
OG0003791	189	0	3	3	0.34	0.34	4.07	4.07	59	59	20	20	#N/A	#N/A
OG0003796	246	0	2	3	0.62	0.62	4.07	4.07	64	64	40	40	#N/A	#N/A
OG0003900	192	0	3	3	0.43	0.43	4.07	4.07	63	63	27.33	27.33	#N/A	#N/A
OG0004026	564	0	3	3	0.4	0.4	4.07	4.07	62	62	25	25	#N/A	#N/A
OG0000238	687	0.06	77	95	0.12	0.12	4.08	4.06	185	182	22.08	22.08	"Catalyzes an amino-pyrimidine hydrolysis reaction at the C5' of the pyrimidine moiety of thiamine compounds, a reaction that is part of a thiamine salvage pathway"	F
OG0000263	957	0.07	77	91	0.09	0.09	4.08	4.06	221	213	18.81	18.81	Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family	CH
OG0000283	1164	0.08	77	89	0.08	0.08	4.08	4.09	217	217	18	18	Aminotransferase	E
OG0000543	1359	0.06	77	79	0.09	0.1	4.08	4.05	216	205	19.95	19.95	transport protein	P
OG0000901	1620	0.05	77	77	0.11	0.11	4.08	4.09	203	200	22.39	22.39	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions	O
OG0001235	939	0.09	77	77	0.09	0.1	4.08	4.06	220	208	20.42	20.42	Belongs to the MenA family. Type 1 subfamily	H
OG0001345	750	0.06	77	77	0.12	0.13	4.08	4.07	175	166	21.01	21.01	May function as heme-dependent peroxidase	C
OG0001532	1032	0.01	72	73	0.12	0.12	4.08	4.09	153	153	17.99	17.99	reductase	C
OG0002141	546	0.03	28	30	0.17	0.17	4.08	4.08	100	100	17	17	-	-
OG0002396	306	0	19	19	0.17	0.17	4.08	4.08	112	112	19.21	19.21	Putative mono-oxygenase ydhR	S
OG0002411	1080	0	18	18	0.17	0.17	4.08	4.08	92	92	15.44	15.44	Belongs to the Glu Leu Phe Val dehydrogenases family	E
OG0002537	297	0.07	14	15	0.28	0.28	4.08	4.09	102	101	28.33	28.33	-	-
OG0002839	777	0	10	10	0.21	0.21	4.08	4.08	87	87	18.2	18.2	-	-
OG0002857	1311	0.5	5	10	0.19	0.25	4.08	3.85	73	57	14.2	14.2	#N/A	#N/A
OG0002921	312	0.11	5	9	0.21	0.21	4.08	4.11	87	87	18.11	18.11	#N/A	#N/A
OG0003426	177	0	5	5	0.35	0.35	4.08	4.08	62	62	21.6	21.6	#N/A	#N/A
OG0003576	495	0	4	4	0.54	0.54	4.08	4.08	69	69	37	37	DNA packaging	L
OG0003657	126	0.25	4	4	0.28	0.3	4.08	4.04	61	57	17	17	-	-
OG0003699	327	0	4	4	0.37	0.37	4.08	4.08	67	67	24.75	24.75	#N/A	#N/A
OG0003720	237	0	3	4	0.3	0.3	4.08	4.08	62	62	18.75	18.75	#N/A	#N/A
OG0003823	507	0	3	3	0.33	0.33	4.08	4.08	59	59	19.67	19.67	Staphylokinase/Streptokinase family	M
OG0004116	387	0	2	2	0.6	0.6	4.08	4.08	62	62	37.5	37.5	#N/A	#N/A
OG0004279	607.5	0	2	2	0.58	0.58	4.08	4.08	62	62	36	36	Domain of unknown function (DUF4145)	S
OG0004280	162	0	2	2	0.58	0.58	4.08	4.08	62	62	36	36	#N/A	#N/A
OG0000182	1383	0.18	77	109	0.06	0.06	4.09	4.21	201	200	12.26	12.26	Transcriptional regulator	K
OG0000617	1290	0.06	77	78	0.11	0.11	4.09	4.09	213	207	22.55	22.55	Aminotransferase	E
OG0000685	1239	0.04	77	78	0.09	0.09	4.09	4.09	232	226	20.71	20.71	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis	S
OG0001346	840	0.06	77	77	0.11	0.12	4.09	4.09	185	180	21.25	21.25	Catalyzes the amidotransfer (transamidation) of the octanoyl moiety from octanoyl-GcvH to the lipoyl domain of the E2 subunit of lipoate-dependent enzymes	H
OG0002553	582	0	9	15	0.22	0.22	4.09	4.09	95	95	20.6	20.6	Domain of unknown function (DUF2479)	S
OG0002582	819	0	14	14	0.17	0.17	4.09	4.09	104	104	18.14	18.14	KduI/IolB family	G
OG0002739	186	0	11	11	0.24	0.24	4.09	4.09	81	81	19.18	19.18	-	-
OG0002939	1938	0.11	9	9	0.22	0.24	4.09	3.98	75	67	16.22	16.22	Right handed beta helix region	G
OG0003402	330	0.6	5	5	0.27	0.41	4.09	3.78	67	44	18.2	18.2	#N/A	#N/A
OG0003470	96	0.6	5	5	0.23	0.33	4.09	3.74	62	42	14	14	#N/A	#N/A
OG0003669	172.5	0	4	4	0.42	0.42	4.09	4.09	67	67	28.25	28.25	#N/A	#N/A
OG0003867	132	0	3	3	0.39	0.39	4.09	4.09	63	63	24.33	24.33	-	-
OG0003892	384	0.33	3	3	0.33	0.43	4.09	3.83	60	46	20	20	Integron-associated effector binding protein	K
OG0003929	183	0	3	3	0.58	0.58	4.09	4.09	66	66	38.33	38.33	#N/A	#N/A
OG0000085	786	0.04	77	158	0.15	0.15	4.1	4.1	134	134	19.88	19.88	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	G
OG0000195	420	0.04	77	106	0.08	0.09	4.1	4.07	199	182	16.37	16.37	Transcriptional regulator	K
OG0000324	786	0.05	77	83	0.08	0.09	4.1	4.1	240	235	20.02	20.02	Carbon-nitrogen hydrolase	S
OG0000548	1068	0.06	71	79	0.1	0.1	4.1	4.09	214	209	21.06	21.06	2-nitropropane dioxygenase	S
OG0001277	696	0.03	77	77	0.11	0.11	4.1	4.1	222	222	24.96	24.96	ABC transporter permease	P
OG0001578	393	0.01	70	71	0.14	0.14	4.1	4.1	184	182	26.11	26.11	TOPRIM	L
OG0001680	264	0.06	63	63	0.12	0.12	4.1	4.09	186	184	21.49	21.49	-	-
OG0001696	852	0.03	62	62	0.11	0.12	4.1	4.08	206	199	23.19	23.19	Domain of unknown function (DUF368)	S
OG0001732	1233	0.05	30	59	0.11	0.11	4.1	4.1	160	158	16.81	16.81	Peptidase family M28	E
OG0002569	480	0.07	15	15	0.17	0.17	4.1	4.09	110	109	18.4	18.4	PTS system sorbose subfamily IIB component	G
OG0002805	348	0.1	10	10	0.2	0.2	4.1	4.14	94	94	18.8	18.8	arsenical resistance operon	S
OG0002850	1275	0	8	10	0.23	0.23	4.1	4.1	92	92	21	21	Domain of unknown function (DUF2479)	S
OG0002980	781.5	0	8	8	0.23	0.23	4.1	4.1	72	72	16.25	16.25	-	-
OG0003013	1065	0	8	8	0.27	0.27	4.1	4.1	83	83	22.25	22.25	Beta-lactamase superfamily domain	S
OG0003047	762	0.14	7	7	0.23	0.3	4.1	3.82	79	60	18	18	ABC-2 family transporter protein	S
OG0003486	474	0	5	5	0.31	0.31	4.1	4.1	70	70	21.8	21.8	-	-
OG0003702	609	0.5	4	4	0.32	0.44	4.1	3.82	64	46	20.25	20.25	endonuclease distantly related to archaeal Holliday junction resolvase and Mrr-like restriction enzymes	V
OG0003954	741	0	3	3	0.35	0.35	4.1	4.1	62	62	22	22	Nitroreductase family	C
OG0003966	501	0	3	3	0.52	0.52	4.1	4.1	66	66	34.33	34.33	#N/A	#N/A
OG0004027	1023	0	3	3	0.41	0.41	4.1	4.1	64	64	26.33	26.33	#N/A	#N/A
OG0004035	411	0	3	3	0.34	0.34	4.1	4.1	61	61	21	21	-	-
OG0004124	219	0	2	2	0.63	0.63	4.1	4.1	64	64	40.5	40.5	#N/A	#N/A
OG0004492	243	0	2	2	0.52	0.52	4.1	4.1	61	61	31.5	31.5	#N/A	#N/A
OG0004570	181.5	0	2	2	0.67	0.67	4.1	4.1	64	64	43	43	#N/A	#N/A
OG0000752	990	0.06	77	78	0.12	0.12	4.11	4.11	185	180	21.36	21.36	phosphate acetyltransferase activity	C
OG0001636	1020	0.06	65	67	0.1	0.1	4.11	4.11	210	206	21.48	21.48	Domain of unknown function DUF21	P
OG0001937	778.5	0.02	41	42	0.15	0.15	4.11	4.12	146	146	21.26	21.26	hydratase	Q
OG0002194	1491	0.12	20	26	0.17	0.17	4.11	4.09	121	116	20.19	20.19	Phage tail protein	S
OG0002400	897	0.05	19	19	0.21	0.23	4.11	4.03	87	77	18.05	18.05	peptidase U32	O
OG0002602	330	0.07	14	14	0.25	0.25	4.11	4.13	76	76	19.21	19.21	-	-
OG0002609	1773	0.07	14	14	0.18	0.19	4.11	4.09	107	105	19.43	19.43	Beta-galactosidase	G
OG0002670	825	0.08	11	12	0.32	0.32	4.11	4.12	97	96	30.92	30.92	-	-
OG0002732	474	0	8	11	0.23	0.23	4.11	4.11	76	76	17.82	17.82	Protein of unknown function (DUF2975)	S
OG0003014	1428	0	8	8	0.27	0.27	4.11	4.11	83	83	22.38	22.38	PTS system sugar-specific permease component	S
OG0003046	699	0.14	7	7	0.23	0.29	4.11	3.85	79	61	17.86	17.86	-	-
OG0003126	573	0.29	7	7	0.22	0.28	4.11	3.85	72	57	16	16	-	-
OG0003267	946.5	0	5	6	0.4	0.4	4.11	4.11	78	78	31	31	Phage capsid family	S
OG0003331	3828	0	5	5	0.31	0.31	4.11	4.11	64	64	19.8	19.8	Collagen binding domain	M
OG0003333	1209	0.2	5	5	0.29	0.3	4.11	4.13	67	65	19.2	19.2	-	-
OG0003460	963	0	5	5	0.27	0.27	4.11	4.11	67	67	17.8	17.8	Aids in the defense against invading fungal pathogens by degrading their cell wall chitosan	M
OG0003508	1083	0.2	5	5	0.25	0.28	4.11	3.99	64	57	15.8	15.8	Flavin containing amine oxidoreductase	E
OG0003544	2004	0	4	4	0.26	0.26	4.11	4.11	62	62	16.25	16.25	EVE domain	S
OG0003876	657	0	3	3	0.36	0.36	4.11	4.11	63	63	22.67	22.67	#N/A	#N/A
OG0004049	543	0	3	3	0.34	0.34	4.11	4.11	62	62	21.33	21.33	-	-
OG0004281	219	0	2	2	0.61	0.61	4.11	4.11	64	64	39	39	#N/A	#N/A
OG0000322	1602	0.02	71	83	0.09	0.09	4.12	4.09	215	206	18.51	18.51	L-lactate permease	C
OG0001278	300	0.03	77	77	0.12	0.13	4.12	4.11	204	202	25.31	25.31	Thioredoxin	CO
OG0001700	1554	0.25	42	61	0.06	0.07	4.12	4.01	214	178	12.05	12.05	Accessory Sec system protein Asp1	S
OG0002465	1167	0.12	15	17	0.19	0.2	4.12	4.1	100	95	18.53	18.53	O-Antigen ligase	M
OG0002952	687	0.25	8	8	0.31	0.55	4.12	3.67	80	46	25.12	25.12	ubiE/COQ5 methyltransferase family	J
OG0002977	681	0.12	6	8	0.21	0.24	4.12	4.02	77	68	16.25	16.25	#N/A	#N/A
OG0002978	1221	0.12	6	8	0.19	0.22	4.12	4.01	79	70	15.25	15.25	#N/A	#N/A
OG0003012	534	0.25	7	8	0.28	0.28	4.12	4.14	68	67	18.88	18.88	"Psort location Cytoplasmic, score"	S
OG0003114	2631	0	7	7	0.25	0.25	4.12	4.12	76	76	19	19	FtsX-like permease family	V
OG0003128	645	0.14	7	7	0.24	0.24	4.12	4.08	72	70	17.14	17.14	Protein of unknown function (DUF2975)	S
OG0003142	813	0	6	7	0.26	0.26	4.12	4.12	71	71	18.14	18.14	Nitroreductase family	C
OG0003461	1233	0	5	5	0.32	0.32	4.12	4.12	77	77	24.6	24.6	Phage capsid family	S
OG0003643	943.5	0	4	4	0.31	0.31	4.12	4.12	66	66	20.5	20.5	"Serine aminopeptidase, S33"	I
OG0004022	489	0	3	3	0.38	0.38	4.12	4.12	64	64	24.33	24.33	DinB family	S
OG0004234	159	0	2	2	0.65	0.65	4.12	4.12	65	65	42.5	42.5	#N/A	#N/A
OG0004532	141	0	2	2	0.54	0.54	4.12	4.12	63	63	34	34	#N/A	#N/A
OG0004746	165	0	2	2	0.53	0.53	4.12	4.12	63	63	33.5	33.5	#N/A	#N/A
OG0002149	201	0.07	29	29	0.16	0.16	4.13	4.11	124	123	19.83	19.83	#N/A	#N/A
OG0002378	390	0.89	8	19	0.15	1.21	4.13	2.48	96	12	14.47	14.47	-	-
OG0002575	1353	0.07	10	15	0.2	0.24	4.13	4.01	99	85	20.2	20.2	-	-
